Maricopa County Block Groups GEO_ID,Geographic Area Name,Total,White,Black,Latitutde,Longitude,Native American,Asian,Pacific Islander,Other,Two Race
040130610402,"Block Group 2, Census Tract 610.40, Maricopa County, Arizona",875,526,89,33.602924,-112.335245,10,33,0,169,48
040130610403,"Block Group 3, Census Tract 610.40, Maricopa County, Arizona",1598,1163,112,33.597808,-112.338422,25,35,1,201,61
040130610411,"Block Group 1, Census Tract 610.41, Maricopa County, Arizona",873,516,70,33.606688,-112.329652,17,43,1,172,54
040130610412,"Block Group 2, Census Tract 610.41, Maricopa County, Arizona",1158,704,86,33.601678,-112.330954,25,17,12,262,52
040130610413,"Block Group 3, Census Tract 610.41, Maricopa County, Arizona",1579,980,71,33.599867,-112.326511,32,33,22,385,56
040130610414,"Block Group 4, Census Tract 610.41, Maricopa County, Arizona",709,453,52,33.596408,-112.33175,17,3,0,149,35
040130610421,"Block Group 1, Census Tract 610.42, Maricopa County, Arizona",188,181,1,33.591035,-112.320233,1,0,0,5,0
040130610422,"Block Group 2, Census Tract 610.42, Maricopa County, Arizona",329,329,0,33.585014,-112.322941,0,0,0,0,0
040130610423,"Block Group 3, Census Tract 610.42, Maricopa County, Arizona",270,269,0,33.582187,-112.318643,0,0,0,0,1
040130610424,"Block Group 4, Census Tract 610.42, Maricopa County, Arizona",1333,813,121,33.590765,-112.31345,15,14,3,276,91
040130610431,"Block Group 1, Census Tract 610.43, Maricopa County, Arizona",1281,757,105,33.593066,-112.335549,22,24,1,297,75
040130610432,"Block Group 2, Census Tract 610.43, Maricopa County, Arizona",1171,835,27,33.587234,-112.33177,6,15,5,224,59
040130610441,"Block Group 1, Census Tract 610.44, Maricopa County, Arizona",1821,1462,132,33.571937,-112.456626,4,31,0,123,69
040130610442,"Block Group 2, Census Tract 610.44, Maricopa County, Arizona",1766,1316,144,33.571458,-112.448251,5,75,2,155,69
040130610443,"Block Group 3, Census Tract 610.44, Maricopa County, Arizona",1966,1530,72,33.564129,-112.439289,29,74,3,174,84
040130610451,"Block Group 1, Census Tract 610.45, Maricopa County, Arizona",1611,1463,21,33.544894,-112.444491,14,22,0,76,15
040130610452,"Block Group 2, Census Tract 610.45, Maricopa County, Arizona",1811,1557,49,33.522408,-112.45272,9,28,0,121,47
040130610453,"Block Group 3, Census Tract 610.45, Maricopa County, Arizona",1538,1250,15,33.533765,-112.413112,11,20,4,203,35
040130610461,"Block Group 1, Census Tract 610.46, Maricopa County, Arizona",1534,918,167,33.533206,-112.346796,31,60,3,262,93
040130610462,"Block Group 2, Census Tract 610.46, Maricopa County, Arizona",3649,2277,355,33.525776,-112.350002,39,115,17,645,201
040130610471,"Block Group 1, Census Tract 610.47, Maricopa County, Arizona",2553,1797,224,33.518667,-112.350143,19,175,1,220,117
040130610472,"Block Group 2, Census Tract 610.47, Maricopa County, Arizona",711,471,63,33.512695,-112.347711,3,108,5,41,20
040130611001,"Block Group 1, Census Tract 611, Maricopa County, Arizona",1485,1093,203,33.537614,-112.361718,19,67,3,33,67
040130611002,"Block Group 2, Census Tract 611, Maricopa County, Arizona",546,335,129,33.542224,-112.3485,5,11,0,18,48
040130611003,"Block Group 3, Census Tract 611, Maricopa County, Arizona",1405,935,151,33.536128,-112.346419,13,61,19,127,99
040130612001,"Block Group 1, Census Tract 612, Maricopa County, Arizona",2054,1231,147,33.450089,-112.33752,49,20,21,518,68
040130612002,"Block Group 2, Census Tract 612, Maricopa County, Arizona",1045,500,29,33.4377,-112.346102,33,1,2,446,34
040130612003,"Block Group 3, Census Tract 612, Maricopa County, Arizona",2001,979,213,33.445259,-112.347806,73,21,5,567,143
040130612004,"Block Group 4, Census Tract 612, Maricopa County, Arizona",1014,575,17,33.439248,-112.351911,11,8,1,367,35
040130613001,"Block Group 1, Census Tract 613, Maricopa County, Arizona",1930,1104,78,33.44219,-112.355767,23,21,0,609,95
040130614011,"Block Group 1, Census Tract 614.01, Maricopa County, Arizona",956,351,36,33.433261,-112.347126,31,1,6,478,53
040130614012,"Block Group 2, Census Tract 614.01, Maricopa County, Arizona",1016,542,88,33.431844,-112.352819,12,2,3,335,34
040130614021,"Block Group 1, Census Tract 614.02, Maricopa County, Arizona",2061,1013,73,33.423938,-112.353079,10,15,11,878,61
040130614022,"Block Group 2, Census Tract 614.02, Maricopa County, Arizona",1547,639,88,33.426942,-112.346231,39,6,9,753,13
040130614023,"Block Group 3, Census Tract 614.02, Maricopa County, Arizona",1897,840,373,33.430338,-112.33943,39,12,18,527,88
040130715031,"Block Group 1, Census Tract 715.03, Maricopa County, Arizona",688,666,11,33.616155,-112.271645,3,4,0,0,4
040130715032,"Block Group 2, Census Tract 715.03, Maricopa County, Arizona",690,670,15,33.616886,-112.283459,0,4,1,0,0
040130715033,"Block Group 3, Census Tract 715.03, Maricopa County, Arizona",923,900,11,33.609388,-112.283979,1,5,0,0,6
040130715034,"Block Group 4, Census Tract 715.03, Maricopa County, Arizona",2407,2351,31,33.604276,-112.273646,3,7,0,6,9
040130715041,"Block Group 1, Census Tract 715.04, Maricopa County, Arizona",709,680,3,33.635997,-112.282658,2,17,0,2,5
040130715042,"Block Group 2, Census Tract 715.04, Maricopa County, Arizona",987,971,5,33.629033,-112.282729,0,3,0,4,4
040130715043,"Block Group 3, Census Tract 715.04, Maricopa County, Arizona",547,533,3,33.628184,-112.274848,3,4,0,0,4
040130715044,"Block Group 4, Census Tract 715.04, Maricopa County, Arizona",1151,1121,14,33.621683,-112.280068,2,6,0,4,4
040130715051,"Block Group 1, Census Tract 715.05, Maricopa County, Arizona",2344,2150,57,33.62924,-112.303311,6,30,0,60,41
040130715052,"Block Group 2, Census Tract 715.05, Maricopa County, Arizona",663,646,3,33.630684,-112.294635,2,6,0,3,3
040130715053,"Block Group 3, Census Tract 715.05, Maricopa County, Arizona",1251,1200,27,33.618797,-112.294332,3,9,0,7,5
040130715054,"Block Group 4, Census Tract 715.05, Maricopa County, Arizona",1706,1627,39,33.608518,-112.295229,7,11,0,14,8
040130715061,"Block Group 1, Census Tract 715.06, Maricopa County, Arizona",947,927,6,33.634187,-112.266442,4,5,0,0,5
040130715062,"Block Group 2, Census Tract 715.06, Maricopa County, Arizona",1651,1613,17,33.629045,-112.261572,3,10,0,2,6
040130715063,"Block Group 3, Census Tract 715.06, Maricopa County, Arizona",707,684,8,33.619506,-112.263544,1,6,0,5,3
040130715064,"Block Group 4, Census Tract 715.06, Maricopa County, Arizona",955,913,8,33.614575,-112.26122,5,0,0,13,16
040130715091,"Block Group 1, Census Tract 715.09, Maricopa County, Arizona",2116,1767,94,33.62905,-112.227796,12,91,2,71,79
040130715092,"Block Group 2, Census Tract 715.09, Maricopa County, Arizona",932,813,23,33.622299,-112.226408,6,42,1,30,17
040130715093,"Block Group 3, Census Tract 715.09, Maricopa County, Arizona",1110,903,75,33.614778,-112.232181,14,40,0,42,36
040130715094,"Block Group 4, Census Tract 715.09, Maricopa County, Arizona",1243,1114,9,33.613304,-112.224622,16,34,7,27,36
040130715101,"Block Group 1, Census Tract 715.10, Maricopa County, Arizona",1924,1618,81,33.607316,-112.213681,11,117,0,53,44
040130715102,"Block Group 2, Census Tract 715.10, Maricopa County, Arizona",1342,1201,27,33.599761,-112.215813,4,32,8,51,19
040130715103,"Block Group 3, Census Tract 715.10, Maricopa County, Arizona",812,737,11,33.599989,-112.207213,3,23,0,28,10
040130715111,"Block Group 1, Census Tract 715.11, Maricopa County, Arizona",2182,1734,88,33.632836,-112.210927,15,158,2,116,69
040130715112,"Block Group 2, Census Tract 715.11, Maricopa County, Arizona",1157,1006,17,33.628961,-112.206804,8,14,1,88,23
040130715121,"Block Group 1, Census Tract 715.12, Maricopa County, Arizona",1927,1586,93,33.606436,-112.233095,18,51,1,108,70
040130715122,"Block Group 2, Census Tract 715.12, Maricopa County, Arizona",1023,875,26,33.60695,-112.224349,8,60,0,29,25
040130715123,"Block Group 3, Census Tract 715.12, Maricopa County, Arizona",1508,1278,21,33.599076,-112.232837,33,39,1,105,31
040130715124,"Block Group 4, Census Tract 715.12, Maricopa County, Arizona",1459,1254,35,33.600944,-112.224817,11,25,0,86,48
040130715131,"Block Group 1, Census Tract 715.13, Maricopa County, Arizona",738,614,17,33.625335,-112.217907,8,33,0,39,27
040130715132,"Block Group 2, Census Tract 715.13, Maricopa County, Arizona",812,710,5,33.616644,-112.210054,2,31,2,45,17
040130715141,"Block Group 1, Census Tract 715.14, Maricopa County, Arizona",757,660,21,33.629229,-112.244848,3,26,0,23,24
040130715142,"Block Group 2, Census Tract 715.14, Maricopa County, Arizona",1132,904,73,33.62913,-112.241806,6,51,2,47,49
040130715143,"Block Group 3, Census Tract 715.14, Maricopa County, Arizona",2132,1839,61,33.630433,-112.250317,15,58,0,102,57
040130715151,"Block Group 1, Census Tract 715.15, Maricopa County, Arizona",1029,823,37,33.617816,-112.242501,6,59,0,61,43
040130715152,"Block Group 2, Census Tract 715.15, Maricopa County, Arizona",952,836,44,33.616893,-112.255509,8,22,0,18,24
040130715153,"Block Group 3, Census Tract 715.15, Maricopa County, Arizona",1693,1509,41,33.618451,-112.250277,6,55,3,43,36
040130715161,"Block Group 1, Census Tract 715.16, Maricopa County, Arizona",1843,1529,86,33.604939,-112.256057,22,56,1,100,49
040130715162,"Block Group 2, Census Tract 715.16, Maricopa County, Arizona",1043,1011,11,33.603299,-112.266593,2,7,1,6,5
040130715171,"Block Group 1, Census Tract 715.17, Maricopa County, Arizona",1414,1168,42,33.599886,-112.246759,9,67,7,75,46
040130715172,"Block Group 2, Census Tract 715.17, Maricopa County, Arizona",864,733,22,33.598157,-112.241727,5,18,0,46,40
040130715173,"Block Group 3, Census Tract 715.17, Maricopa County, Arizona",1462,1236,46,33.605375,-112.242881,2,48,10,63,57
040130716001,"Block Group 1, Census Tract 716, Maricopa County, Arizona",1784,1416,75,33.595428,-112.302861,29,11,1,198,54
040130716002,"Block Group 2, Census Tract 716, Maricopa County, Arizona",1884,1300,39,33.587459,-112.301646,28,21,3,430,63
040130717011,"Block Group 1, Census Tract 717.01, Maricopa County, Arizona",2634,1941,149,33.573559,-112.308523,34,141,3,272,94
040130717021,"Block Group 1, Census Tract 717.02, Maricopa County, Arizona",700,670,14,33.599652,-112.295155,4,2,0,7,3
040130717022,"Block Group 2, Census Tract 717.02, Maricopa County, Arizona",556,509,31,33.586833,-112.292327,1,3,0,12,0
040130717023,"Block Group 3, Census Tract 717.02, Maricopa County, Arizona",675,642,7,33.588422,-112.295936,2,4,0,9,11
040130717024,"Block Group 4, Census Tract 717.02, Maricopa County, Arizona",813,791,6,33.574974,-112.294012,0,4,1,6,5
040130717025,"Block Group 5, Census Tract 717.02, Maricopa County, Arizona",475,457,7,33.56829,-112.294611,1,5,0,1,4
040130718011,"Block Group 1, Census Tract 718.01, Maricopa County, Arizona",1978,1831,54,33.586181,-112.268371,11,5,1,58,18
040130718012,"Block Group 2, Census Tract 718.01, Maricopa County, Arizona",584,559,16,33.595864,-112.277345,1,3,0,3,2
040130718013,"Block Group 3, Census Tract 718.01, Maricopa County, Arizona",991,947,12,33.594997,-112.285634,2,15,1,5,9
040130718014,"Block Group 4, Census Tract 718.01, Maricopa County, Arizona",585,562,10,33.584675,-112.286367,1,5,0,2,5
040130718015,"Block Group 5, Census Tract 718.01, Maricopa County, Arizona",494,483,5,33.590524,-112.276886,2,2,0,2,0
040130718016,"Block Group 6, Census Tract 718.01, Maricopa County, Arizona",516,500,9,33.583833,-112.276598,2,1,0,2,2
040130718021,"Block Group 1, Census Tract 718.02, Maricopa County, Arizona",915,866,35,33.570061,-112.276311,1,1,0,9,3
040130718022,"Block Group 2, Census Tract 718.02, Maricopa County, Arizona",908,871,9,33.577007,-112.275303,3,9,0,13,3
040130718023,"Block Group 3, Census Tract 718.02, Maricopa County, Arizona",698,648,23,33.57746,-112.284989,1,8,1,7,10
040130718024,"Block Group 4, Census Tract 718.02, Maricopa County, Arizona",781,744,8,33.570583,-112.285315,3,12,2,9,3
040130719031,"Block Group 1, Census Tract 719.03, Maricopa County, Arizona",866,637,18,33.583339,-112.215976,1,5,0,184,21
040130719032,"Block Group 2, Census Tract 719.03, Maricopa County, Arizona",1011,771,32,33.586807,-112.21633,15,1,0,159,33
040130719033,"Block Group 3, Census Tract 719.03, Maricopa County, Arizona",912,774,35,33.590504,-112.21585,7,10,4,50,32
040130719034,"Block Group 4, Census Tract 719.03, Maricopa County, Arizona",718,601,14,33.593948,-112.21575,14,11,0,58,20
040130719035,"Block Group 5, Census Tract 719.03, Maricopa County, Arizona",714,585,22,33.592017,-112.209423,10,5,1,56,35
040130719036,"Block Group 6, Census Tract 719.03, Maricopa County, Arizona",1025,831,16,33.591131,-112.205464,8,15,1,114,40
040130719037,"Block Group 7, Census Tract 719.03, Maricopa County, Arizona",1060,901,46,33.585621,-112.208884,14,16,0,60,23
040130719061,"Block Group 1, Census Tract 719.06, Maricopa County, Arizona",2387,1522,113,33.576699,-112.24955,34,138,6,472,102
040130719062,"Block Group 2, Census Tract 719.06, Maricopa County, Arizona",2266,1505,108,33.572776,-112.242597,24,134,2,410,83
040130719063,"Block Group 3, Census Tract 719.06, Maricopa County, Arizona",1163,920,62,33.570193,-112.251536,22,24,4,99,32
040130719091,"Block Group 1, Census Tract 719.09, Maricopa County, Arizona",806,711,30,33.575417,-112.265998,8,12,0,37,8
040130719092,"Block Group 2, Census Tract 719.09, Maricopa County, Arizona",985,697,45,33.569998,-112.260392,12,30,0,157,44
040130719093,"Block Group 3, Census Tract 719.09, Maricopa County, Arizona",870,605,28,33.57636,-112.261538,10,11,0,171,45
040130719094,"Block Group 4, Census Tract 719.09, Maricopa County, Arizona",1136,858,48,33.569108,-112.266572,14,32,2,124,58
040130719101,"Block Group 1, Census Tract 719.10, Maricopa County, Arizona",1264,1053,45,33.593835,-112.229186,17,22,0,106,21
040130719102,"Block Group 2, Census Tract 719.10, Maricopa County, Arizona",953,564,48,33.590112,-112.232676,23,9,0,294,15
040130719103,"Block Group 3, Census Tract 719.10, Maricopa County, Arizona",860,647,53,33.591081,-112.223955,18,18,0,94,30
040130719104,"Block Group 4, Census Tract 719.10, Maricopa County, Arizona",1638,1122,63,33.585376,-112.233139,26,29,0,305,93
040130719105,"Block Group 5, Census Tract 719.10, Maricopa County, Arizona",1503,1172,56,33.585534,-112.224997,22,24,1,179,49
040130719111,"Block Group 1, Census Tract 719.11, Maricopa County, Arizona",3081,2072,249,33.574108,-112.228718,89,160,3,337,171
040130719121,"Block Group 1, Census Tract 719.12, Maricopa County, Arizona",743,576,21,33.588556,-112.257558,11,9,0,99,27
040130719122,"Block Group 2, Census Tract 719.12, Maricopa County, Arizona",551,462,15,33.582609,-112.256713,16,4,0,43,11
040130719123,"Block Group 3, Census Tract 719.12, Maricopa County, Arizona",1523,955,72,33.582866,-112.249647,57,12,0,365,62
040130719131,"Block Group 1, Census Tract 719.13, Maricopa County, Arizona",2259,1720,88,33.592359,-112.244243,40,91,5,240,75
040130719132,"Block Group 2, Census Tract 719.13, Maricopa County, Arizona",1818,952,362,33.584138,-112.244172,49,40,15,315,85
040130719133,"Block Group 3, Census Tract 719.13, Maricopa County, Arizona",994,776,50,33.588,-112.25064,9,7,0,125,27
040130719141,"Block Group 1, Census Tract 719.14, Maricopa County, Arizona",826,447,21,33.579584,-112.215761,20,4,1,276,57
040130719142,"Block Group 2, Census Tract 719.14, Maricopa County, Arizona",932,591,30,33.576301,-112.215467,11,7,3,244,46
040130719143,"Block Group 3, Census Tract 719.14, Maricopa County, Arizona",1367,925,58,33.571081,-112.216366,16,19,1,284,64
040130719151,"Block Group 1, Census Tract 719.15, Maricopa County, Arizona",1109,745,66,33.571169,-112.205234,36,11,13,189,49
040130719152,"Block Group 2, Census Tract 719.15, Maricopa County, Arizona",961,716,60,33.570353,-112.209124,7,7,0,131,40
040130719153,"Block Group 3, Census Tract 719.15, Maricopa County, Arizona",1369,1053,31,33.57752,-112.207659,20,27,0,179,59
040130820021,"Block Group 1, Census Tract 820.02, Maricopa County, Arizona",2156,1449,136,33.503765,-112.280134,18,45,5,395,108
040130820022,"Block Group 2, Census Tract 820.02, Maricopa County, Arizona",2126,1265,299,33.498243,-112.27778,23,33,9,387,110
040130820023,"Block Group 3, Census Tract 820.02, Maricopa County, Arizona",1525,869,64,33.497693,-112.286285,32,28,2,460,70
040130820071,"Block Group 1, Census Tract 820.07, Maricopa County, Arizona",2003,1080,165,33.505598,-112.250443,58,31,0,592,77
040130820072,"Block Group 2, Census Tract 820.07, Maricopa County, Arizona",2074,1147,50,33.498555,-112.250914,45,11,1,755,65
040130820081,"Block Group 1, Census Tract 820.08, Maricopa County, Arizona",1754,882,102,33.497599,-112.242995,25,43,1,629,72
040130820082,"Block Group 2, Census Tract 820.08, Maricopa County, Arizona",1624,729,109,33.50166,-112.24019,25,35,0,650,76
040130820083,"Block Group 3, Census Tract 820.08, Maricopa County, Arizona",1680,817,88,33.50596,-112.243133,25,50,1,624,75
040130820091,"Block Group 1, Census Tract 820.09, Maricopa County, Arizona",2254,1065,122,33.490705,-112.2504,32,12,0,931,92
040130820092,"Block Group 2, Census Tract 820.09, Maricopa County, Arizona",2414,1140,180,33.48367,-112.250554,64,20,4,913,93
040130820101,"Block Group 1, Census Tract 820.10, Maricopa County, Arizona",1847,914,118,33.491454,-112.242249,43,18,1,648,105
040130820102,"Block Group 2, Census Tract 820.10, Maricopa County, Arizona",2084,1020,122,33.484971,-112.242075,35,41,7,753,106
040130820121,"Block Group 1, Census Tract 820.12, Maricopa County, Arizona",2865,1689,225,33.497501,-112.296726,43,65,0,708,135
040130820122,"Block Group 2, Census Tract 820.12, Maricopa County, Arizona",2843,1475,264,33.503598,-112.29766,22,223,11,728,120
